name	term	lev	seq	value
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g1436	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g29658	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g69230	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g48456	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27672	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76451	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g64658	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47261	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g144902	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g79928	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g109669	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g128539	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g63660	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g108428	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g81168	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g25752	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g98325	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g79939	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g134693	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47486	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g1831	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g104624	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g14654	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g41845	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g102400	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g11102	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g99386	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g31477	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g83776	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45276	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g82747	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27744	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g38469	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59410	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g102382	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18600	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g78345	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g22870	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g115272	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g81196	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g5874	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g110481	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g75960	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g140266	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g70862	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g106434	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g143928	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g5441	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77001	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g51030	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g97233	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g109206	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g128914	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g30122	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g136700	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g21919	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g62375	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g114458	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g121602	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76467	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27673	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g56285	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18998	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77843	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g130096	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g96372	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g129963	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g81353	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19025	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44393	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76066	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g144901	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g90098	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g151904	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g128729	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19040	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g6366	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g7742	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50213	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g103080	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g6917	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g17793	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g41332	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g143614	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g80773	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g36161	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g82784	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g132754	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g92479	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19550	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g11190	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g10528	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g57890	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g127663	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g129456	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g51465	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59816	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g123038	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g143395	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50798	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g79972	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g96416	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54220	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g43772	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g11623	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50434	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g4836	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g71676	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g118078	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77897	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g52331	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g86500	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53818	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g56904	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50237	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g115355	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g42037	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g57352	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59791	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g93051	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39944	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g117343	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40161	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39021	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53016	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g106852	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40258	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3825	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g108678	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g13844	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g46379	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g4321	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g89387	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77175	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g64480	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g109947	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g21426	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g49821	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g15258	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g28345	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g67234	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33948	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g84305	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g37002	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g128417	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33626	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g13509	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27464	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g23722	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g15822	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3817	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g38581	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g79703	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g89267	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77002	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g125674	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18369	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g64093	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g81605	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g108082	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g49251	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g62566	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g83571	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g82946	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44444	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32724	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g115187	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g35375	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g87099	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g81128	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18817	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g131752	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g24823	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g37000	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g101346	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g30612	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39656	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g102272	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g24234	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54706	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g85640	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g25865	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59297	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g98520	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g73202	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59009	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59837	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g22201	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g95676	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g7607	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g87454	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54496	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g42870	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27409	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g9611	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27570	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g75462	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40988	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g75450	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g117904	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g84671	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g5935	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g42964	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g52459	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g100964	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g78381	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32619	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44965	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g84235	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54049	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g78024	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g16859	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g93127	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g61434	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g99569	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g42547	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g28344	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g118467	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g61798	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g17336	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g68816	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54651	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g93649	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12911	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g82233	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53258	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39363	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77573	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g128349	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44787	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g90984	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53572	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32832	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g131320	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g26247	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g110294	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g95808	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g2863	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g605	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18605	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g145890	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34345	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g65874	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54785	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27335	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g7494	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g68428	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50612	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g124471	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12711	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g141922	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44563	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g85556	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39807	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g85051	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77307	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g109411	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g48432	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77043	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g67646	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g71196	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g136437	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g57875	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33790	0.879591020457647
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g4934	0.706337176119094
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27471	0.722046358445736
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g115372	0.506465286834604
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34533	0.782028144520726
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12834	0.80506836210537
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g95397	0.610179994065492
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g36537	0.716914397427363
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g91840	0.411645854652618
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34523	0.728012677655171
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g4834	0.685001905864558
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18065	0.533683580777723
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g83630	0.756997859346592
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g23795	0.871432589689904
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g4885	0.706817278517082
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g20856	0.796683916113256
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g69390	0.530290694531575
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g99174	0.847080986562465
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g110334	0.758572101044769
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g92508	0.522648541704697
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g46568	0.649102128874249
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33735	0.73571036330134
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g5136	0.60636584108057
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3821	0.730530616632309
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g130799	0.21557749718648
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53489	0.880667057186576
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g61300	0.452964094928247
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g11754	0.639720170228932
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12421	0.442372239553018
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45925	0.347580439069277
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45328	0.579571207293184
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g68552	0.0385857982722007
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3818	0.339162586780807
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3824	0.398916222147557
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3823	0.445969909573177
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47505	0.246862099664038
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g26285	0.547289774967859
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g73414	0.308033807554393
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45052	0.497757680346665
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g29887	0.80713448038375
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g149947	0.504199384421531
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g1110	0.708867048301392
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g328	0.735712048813752
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g75006	0.815806204348671
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g132144	0.427790853600831
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g99606	0.681991892897653
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g28571	0.159456235149703
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g16720	0.224998839741342
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g133366	0.316924898643164
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40264	0.217518996155933
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g909	0.642653984557521
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g26245	0.603143090881952
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3816	0.572055980529744
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3802	0.471932034498325
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g22826	0.836761653930006
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g113689	0.107209271998001
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3803	0.395365060433739
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g74999	0.596684925195927
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76109	0.814865813958521
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g107771	0.331175902572747
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44325	0.627686313066759
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g85135	0.330125216407397
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45549	0.480043887085243
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g15148	0.648080607358361
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g7165	0.451095174317792
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40193	0.162471354354001
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g23733	0.766649255781405
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g94599	0.51404028244085
